ID	Notes	Scaffold	sgRNA1_ID	Gene1	sgRNA2_ID	Gene2	sgRNA1_Class	sgRNA2_Class	vector_class
DG0008484	NegControls	Modified7	1179928474	KRTAP10-2	1179940683	KRTAP10-10	non-essential	non-essential	non-essential + non-essential
DG0008485	NegControls	Modified7	1178198166	KRTAP13-2	1008573167	GSTA5	non-essential	non-essential	non-essential + non-essential
DG0008486	NegControls	Modified7	1178198125	KRTAP13-2	1008573169	GSTA5	non-essential	non-essential	non-essential + non-essential
DG0008487	NegControls	Modified7	901956966	PRAMEF1	1168373736	NLRP4	non-essential	non-essential	non-essential + non-essential
DG0008488	NegControls	Modified7	901956961	PRAMEF1	1168373685	NLRP4	non-essential	non-essential	non-essential + non-essential
DG0008489	NegControls	Modified7	932097742	BMP10	1065948155	LYZL2	non-essential	unclassified	non-essential + unclassified
DG0008490	NegControls	Modified7	932097726	BMP10	1065948156	LYZL2	non-essential	unclassified	non-essential + unclassified
DG0008491	NegControls	Modified7	1201856251	HSFY1	1077365716	INS	unclassified	non-essential	unclassified + non-essential
DG0008492	NegControls	Modified7	1201856243	HSFY1	1077365736	INS	unclassified	non-essential	unclassified + non-essential
DG0008493	NegControls	Modified7	1092712647	PRB1	1188834946	FAM47B	non-essential	unclassified	non-essential + unclassified
DG0008494	NegControls	Modified7	1092712611	PRB1	1188834930	FAM47B	non-essential	unclassified	non-essential + unclassified
DG0008495	NegControls	Modified7	1198362189	SAGE1	1150097929	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0008496	NegControls	Modified7	1198362066	SAGE1	1150097638	EFCAB3	unclassified	non-essential	unclassified + non-essential
DG0008497	NegControls	Modified7	1179934200	KRTAP10-6	1147519858	KRTAP4-4	non-essential	non-essential	non-essential + non-essential
DG0008498	NegControls	Modified7	1179934162	KRTAP10-6	1147519852	KRTAP4-4	non-essential	non-essential	non-essential + non-essential
DG0008499	NegControls	Modified7	1178202664	KRTAP13-3	1049483861	GML	non-essential	non-essential	non-essential + non-essential
DG0008500	NegControls	Modified7	1178202708	KRTAP13-3	1049484433	GML	non-essential	non-essential	non-essential + non-essential
DG0008501	NegControls	Modified7	1067805637	DRGX	903833952	CATSPER4	non-essential	non-essential	non-essential + non-essential
DG0008502	NegControls	Modified7	1067805640	DRGX	903835000	CATSPER4	non-essential	non-essential	non-essential + non-essential
DG0008503	NegControls	Modified7	1086961218	MTNR1B	1176816814	POTED	non-essential	non-essential	non-essential + non-essential
DG0008504	NegControls	Modified7	1086961189	MTNR1B	1176816820	POTED	non-essential	non-essential	non-essential + non-essential
DG0008505	NegControls	Modified7	1074727379	CCDC172	907296528	DMRTB1	non-essential	non-essential	non-essential + non-essential
DG0008506	NegControls	Modified7	1074728445	CCDC172	907296634	DMRTB1	non-essential	non-essential	non-essential + non-essential
DG0008507	NegControls	Modified7	934594697	TRIM43	1166288585	DMRTC2	non-essential	non-essential	non-essential + non-essential
DG0008508	NegControls	Modified7	934594637	TRIM43	1166288561	DMRTC2	non-essential	non-essential	non-essential + non-essential
DG0008509	NegControls	Modified7	975061069	STATH	1178207935	KRTAP19-3	non-essential	non-essential	non-essential + non-essential
DG0008510	NegControls	Modified7	975061004	STATH	1178207905	KRTAP19-3	non-essential	non-essential	non-essential + non-essential
DG0008511	NegControls	Modified7	1093096606	PDE6H	976688723	MEPE	non-essential	non-essential	non-essential + non-essential
DG0008512	NegControls	Modified7	1093096530	PDE6H	976688733	MEPE	non-essential	non-essential	non-essential + non-essential
DG0008513	NegControls	Modified7	1090109067	TMEM225	950911448	DAZL	non-essential	non-essential	non-essential + non-essential
DG0008514	NegControls	Modified7	1090108998	TMEM225	950911412	DAZL	non-essential	non-essential	non-essential + non-essential
DG0008515	NegControls	Modified7	1039684798	ADAM2	1149172066	KIF2B	non-essential	non-essential	non-essential + non-essential
DG0008516	NegControls	Modified7	1039684817	ADAM2	1149172099	KIF2B	non-essential	non-essential	non-essential + non-essential
DG0008517	NegControls	Modified7	1135669259	CACNG3	1086692439	TRIM49	non-essential	unclassified	non-essential + unclassified
DG0008518	NegControls	Modified7	1135669275	CACNG3	1086692433	TRIM49	non-essential	unclassified	non-essential + unclassified
DG0008519	NegControls	Modified7	1182725982	BPIFC	1190200104	SSX3	non-essential	unclassified	non-essential + unclassified
DG0008520	NegControls	Modified7	1182726785	BPIFC	1190200097	SSX3	non-essential	unclassified	non-essential + unclassified
DG0008521	NegControls	Modified7	1147526264	KRTAP9-2	1036332498	DEFB104A	unclassified	unclassified	unclassified + unclassified
DG0008522	NegControls	Modified7	1147526262	KRTAP9-2	1036332501	DEFB104A	unclassified	unclassified	unclassified + unclassified
DG0008523	NegControls	Modified7	997207945	IL3	919516301	ATP6V1G3	non-essential	non-essential	non-essential + non-essential
DG0008524	NegControls	Modified7	997208154	IL3	919516298	ATP6V1G3	non-essential	non-essential	non-essential + non-essential
DG0008525	NegControls	Modified7	1102519382	LHX5	1178196305	KRTAP23-1	non-essential	non-essential	non-essential + non-essential
DG0008526	NegControls	Modified7	1102519181	LHX5	1178196301	KRTAP23-1	non-essential	non-essential	non-essential + non-essential
DG0008527	NegControls	Modified7	1186947163	GLRA2	1179936969	KRTAP10-8	unclassified	non-essential	unclassified + non-essential
DG0008528	NegControls	Modified7	1186949604	GLRA2	1179936978	KRTAP10-8	unclassified	non-essential	unclassified + non-essential
DG0008529	NegControls	Modified7	1150277661	CSHL1	1179939219	KRTAP10-9	non-essential	non-essential	non-essential + non-essential
DG0008530	NegControls	Modified7	1150277660	CSHL1	1179939311	KRTAP10-9	non-essential	non-essential	non-essential + non-essential
DG0008531	NegControls	Modified7	1197968016	FRMD7	1150275568	CSH1	unclassified	unclassified	unclassified + unclassified
DG0008532	NegControls	Modified7	1197967419	FRMD7	1150277704	CSH1	unclassified	unclassified	unclassified + unclassified
DG0008533	NegControls	Modified7	1171034936	PAX1	1196876429	RHOXF2	non-essential	unclassified	non-essential + unclassified
DG0008534	NegControls	Modified7	1171034873	PAX1	1196876428	RHOXF2	non-essential	unclassified	non-essential + unclassified
DG0008535	NegControls	Modified7	1090171744	PANX3	908857230	RPE65	non-essential	non-essential	non-essential + non-essential
DG0008536	NegControls	Modified7	1090172552	PANX3	908857490	RPE65	non-essential	non-essential	non-essential + non-essential
DG0008537	NegControls	Modified7	908692734	INSL5	1171255892	CST4	non-essential	non-essential	non-essential + non-essential
DG0008538	NegControls	Modified7	908692486	INSL5	1171255873	CST4	non-essential	non-essential	non-essential + non-essential
DG0008539	NegControls	Modified7	1168744793	DEFB129	1082607955	TRIM48	non-essential	non-essential	non-essential + non-essential
DG0008540	NegControls	Modified7	1168744791	DEFB129	1082607954	TRIM48	non-essential	non-essential	non-essential + non-essential
DG0008541	NegControls	Modified7	966836988	HTR3C	942449472	HOXD12	non-essential	non-essential	non-essential + non-essential
DG0008542	NegControls	Modified7	966837201	HTR3C	942449475	HOXD12	non-essential	non-essential	non-essential + non-essential
DG0008543	NegControls	Modified7	965796658	GHSR	1036633144	PRSS55	non-essential	non-essential	non-essential + non-essential
DG0008544	NegControls	Modified7	965796708	GHSR	1036633442	PRSS55	non-essential	non-essential	non-essential + non-essential
DG0008545	NegControls	Modified7	901972285	PRAMEF7	999475258	GLRA1	unclassified	non-essential	unclassified + non-essential
DG0008546	NegControls	Modified7	901972420	PRAMEF7	999470971	GLRA1	unclassified	non-essential	unclassified + non-essential
DG0008547	NegControls	Modified7	1172028981	XKR7	936496742	IL36B	non-essential	non-essential	non-essential + non-essential
DG0008548	NegControls	Modified7	1172028976	XKR7	936496744	IL36B	non-essential	non-essential	non-essential + non-essential
DG0008549	NegControls	Modified7	917902774	NPHS2	1064697332	SLC39A12	non-essential	non-essential	non-essential + non-essential
DG0008550	NegControls	Modified7	917902950	NPHS2	1064695975	SLC39A12	non-essential	non-essential	non-essential + non-essential
DG0008551	NegControls	Modified7	1200470415	TGIF2LY	1147516634	KRTAP4-12	unclassified	non-essential	unclassified + non-essential
DG0008552	NegControls	Modified7	1200470416	TGIF2LY	1147516555	KRTAP4-12	unclassified	non-essential	unclassified + non-essential
DG0008553	NegControls	Modified7	1114207942	RNASE12	1031483450	FEZF1	non-essential	non-essential	non-essential + non-essential
DG0008554	NegControls	Modified7	1114207936	RNASE12	1031483406	FEZF1	non-essential	non-essential	non-essential + non-essential
DG0008555	NegControls	Modified7	1092352881	NANOGNB	1171226194	CSTL1	non-essential	non-essential	non-essential + non-essential
DG0008556	NegControls	Modified7	1092352262	NANOGNB	1171225709	CSTL1	non-essential	non-essential	non-essential + non-essential
DG0008557	NegControls	Modified7	1183228268	CACNG2	1051818854	IFNW1	non-essential	non-essential	non-essential + non-essential
DG0008558	NegControls	Modified7	1183247112	CACNG2	1051818863	IFNW1	non-essential	non-essential	non-essential + non-essential
DG0008559	NegControls	Modified7	CTRL00741		CTRL00246		non-targeting	non-targeting	non-targeting + non-targeting
DG0008560	NegControls	Modified7	CTRL00311		CTRL00833		non-targeting	non-targeting	non-targeting + non-targeting
DG0008561	NegControls	Modified7	CTRL00208		CTRL00957		non-targeting	non-targeting	non-targeting + non-targeting
DG0008562	NegControls	Modified7	CTRL00731		CTRL00501		non-targeting	non-targeting	non-targeting + non-targeting
DG0008563	NegControls	Modified7	CTRL00449		CTRL00636		non-targeting	non-targeting	non-targeting + non-targeting
DG0008564	NegControls	Modified7	CTRL00204		CTRL00845		non-targeting	non-targeting	non-targeting + non-targeting
DG0008565	NegControls	Modified7	CTRL00542		CTRL00008		non-targeting	non-targeting	non-targeting + non-targeting
DG0008566	NegControls	Modified7	CTRL00006		CTRL00962		non-targeting	non-targeting	non-targeting + non-targeting
DG0008567	NegControls	Modified7	CTRL00277		CTRL00787		non-targeting	non-targeting	non-targeting + non-targeting
DG0008568	NegControls	Modified7	CTRL00510		CTRL00111		non-targeting	non-targeting	non-targeting + non-targeting
DG0008569	NegControls	Modified7	CTRL00773		CTRL00633		non-targeting	non-targeting	non-targeting + non-targeting
DG0008570	NegControls	Modified7	CTRL00683		CTRL00635		non-targeting	non-targeting	non-targeting + non-targeting
DG0008571	NegControls	Modified7	CTRL00749		CTRL00785		non-targeting	non-targeting	non-targeting + non-targeting
DG0008572	NegControls	Modified7	CTRL00175		CTRL00293		non-targeting	non-targeting	non-targeting + non-targeting
DG0008573	NegControls	Modified7	CTRL00320		CTRL00383		non-targeting	non-targeting	non-targeting + non-targeting
DG0008574	NegControls	Modified7	CTRL00316		CTRL00019		non-targeting	non-targeting	non-targeting + non-targeting
DG0008575	NegControls	Modified7	CTRL00901		CTRL00930		non-targeting	non-targeting	non-targeting + non-targeting
DG0008576	NegControls	Modified7	CTRL00890		CTRL00652		non-targeting	non-targeting	non-targeting + non-targeting
DG0008577	NegControls	Modified7	CTRL00054		CTRL00986		non-targeting	non-targeting	non-targeting + non-targeting
DG0008578	NegControls	Modified7	CTRL00161		CTRL00304		non-targeting	non-targeting	non-targeting + non-targeting
DG0008579	NegControls	Modified7	CTRL00757		CTRL00347		non-targeting	non-targeting	non-targeting + non-targeting
DG0008580	NegControls	Modified7	CTRL00678		CTRL00868		non-targeting	non-targeting	non-targeting + non-targeting
DG0008581	NegControls	Modified7	CTRL00712		CTRL00376		non-targeting	non-targeting	non-targeting + non-targeting
DG0008582	NegControls	Modified7	CTRL00232		CTRL00177		non-targeting	non-targeting	non-targeting + non-targeting
DG0008583	NegControls	Modified7	CTRL00946		CTRL00183		non-targeting	non-targeting	non-targeting + non-targeting
DG0008584	NegControls	Modified7	CTRL00656		CTRL00189		non-targeting	non-targeting	non-targeting + non-targeting
DG0008585	NegControls	Modified7	CTRL00123		CTRL00185		non-targeting	non-targeting	non-targeting + non-targeting
DG0008586	NegControls	Modified7	CTRL00068		CTRL00780		non-targeting	non-targeting	non-targeting + non-targeting
DG0008587	NegControls	Modified7	CTRL00655		CTRL00751		non-targeting	non-targeting	non-targeting + non-targeting
DG0008588	NegControls	Modified7	CTRL00929		CTRL00664		non-targeting	non-targeting	non-targeting + non-targeting
DG0008589	NegControls	Modified7	CTRL00490		CTRL00142		non-targeting	non-targeting	non-targeting + non-targeting
DG0008590	NegControls	Modified7	CTRL00370		CTRL00899		non-targeting	non-targeting	non-targeting + non-targeting
DG0008591	NegControls	Modified7	CTRL00585		CTRL00147		non-targeting	non-targeting	non-targeting + non-targeting
DG0008592	NegControls	Modified7	CTRL00761		CTRL00036		non-targeting	non-targeting	non-targeting + non-targeting
DG0008593	NegControls	Modified7	CTRL00804		CTRL00329		non-targeting	non-targeting	non-targeting + non-targeting
DG0008594	NegControls	Modified7	CTRL00917		CTRL00740		non-targeting	non-targeting	non-targeting + non-targeting
DG0008595	NegControls	Modified7	CTRL00992		CTRL00445		non-targeting	non-targeting	non-targeting + non-targeting
DG0008596	NegControls	Modified7	CTRL00164		CTRL00882		non-targeting	non-targeting	non-targeting + non-targeting
DG0008597	NegControls	Modified7	CTRL00407		CTRL00922		non-targeting	non-targeting	non-targeting + non-targeting
DG0008598	NegControls	Modified7	CTRL00335		CTRL00235		non-targeting	non-targeting	non-targeting + non-targeting
DG0008599	NegControls	Modified7	CTRL00794		CTRL00595		non-targeting	non-targeting	non-targeting + non-targeting
DG0008600	NegControls	Modified7	CTRL00934		CTRL00294		non-targeting	non-targeting	non-targeting + non-targeting
DG0008601	NegControls	Modified7	CTRL00107		CTRL00188		non-targeting	non-targeting	non-targeting + non-targeting
DG0008602	NegControls	Modified7	CTRL00975		CTRL00954		non-targeting	non-targeting	non-targeting + non-targeting
DG0008603	NegControls	Modified7	CTRL00221		CTRL00016		non-targeting	non-targeting	non-targeting + non-targeting
DG0008604	NegControls	Modified7	CTRL00821		CTRL00047		non-targeting	non-targeting	non-targeting + non-targeting
DG0008605	NegControls	Modified7	CTRL00517		CTRL00406		non-targeting	non-targeting	non-targeting + non-targeting
DG0008606	NegControls	Modified7	CTRL00312		CTRL00360		non-targeting	non-targeting	non-targeting + non-targeting
DG0008607	NegControls	Modified7	CTRL00628		CTRL00046		non-targeting	non-targeting	non-targeting + non-targeting
DG0008608	NegControls	Modified7	CTRL00022		CTRL00477		non-targeting	non-targeting	non-targeting + non-targeting
