ID	Notes	Scaffold	sgRNA1_ID	Gene1	sgRNA2_ID	Gene2	Gene_Pair	PILOT_100X_D14_R1	PILOT_100X_D14_R2	PILOT_100X_D14_R3	PILOT_100X_D3	PILOT_500X_D14_R1	PILOT_500X_D14_R2	PILOT_500X_D14_R3	PILOT_500X_D3	PILOT_PCR500X_D14_R1	PILOT_PCR500X_D14_R2	PILOT_PCR500X_D14_R3	PILOT_PCR500X_D3	PILOT_Plasmid
DG0007703	ScaffoldPosition	Modified7	1102374016	RPL6	1122026575	INTERGENIC	RPL6~INTERGENIC	58	47	67	114	58	41	84	223	36	75	39	184	263
DG0007704	ScaffoldPosition	Modified7	1102374038	RPL6	1122026575	INTERGENIC	RPL6~INTERGENIC	30	33	21	53	42	20	42	110	27	41	74	74	124
DG0007705	ScaffoldPosition	Modified7	946003122	RPL37A	940514764	INTERGENIC	RPL37A~INTERGENIC	37	25	46	85	46	43	40	205	42	20	52	160	144
DG0007706	ScaffoldPosition	Modified7	946003106	RPL37A	940514764	INTERGENIC	RPL37A~INTERGENIC	187	223	323	130	350	288	299	219	298	415	386	170	152
DG0007707	ScaffoldPosition	Modified7	1032826659	NUP205	1063847130	INTERGENIC	NUP205~INTERGENIC	70	57	55	78	76	99	59	148	77	119	57	85	121
DG0007708	ScaffoldPosition	Modified7	1032828295	NUP205	1063847130	INTERGENIC	NUP205~INTERGENIC	65	38	36	76	71	51	79	95	54	57	51	70	100
DG0007709	ScaffoldPosition	Modified7	1016442154	SF3B5	985155272	INTERGENIC	SF3B5~INTERGENIC	147	132	178	170	206	188	202	196	134	141	241	153	253
DG0007710	ScaffoldPosition	Modified7	1016442147	SF3B5	985155272	INTERGENIC	SF3B5~INTERGENIC	6	15	15	110	14	7	26	121	8	8	7	95	179
DG0007711	ScaffoldPosition	Modified7	1122476075	DYNC1H1	965042142	INTERGENIC	DYNC1H1~INTERGENIC	43	23	16	102	21	24	23	198	14	51	14	160	130
DG0007712	ScaffoldPosition	Modified7	1122473147	DYNC1H1	965042142	INTERGENIC	DYNC1H1~INTERGENIC	4	7	10	69	12	21	21	75	2	17	5	63	92
DG0007713	ScaffoldPosition	Modified7	1122110978	CCNK	925576821	INTERGENIC	CCNK~INTERGENIC	5	7	7	29	11	24	9	72	9	14	11	32	64
DG0007714	ScaffoldPosition	Modified7	1122110075	CCNK	925576821	INTERGENIC	CCNK~INTERGENIC	27	44	38	63	43	42	52	97	51	23	32	53	93
DG0007715	ScaffoldPosition	Modified7	1143174077	PFN1	943721389	INTERGENIC	PFN1~INTERGENIC	66	47	94	30	71	79	62	69	69	60	65	72	82
DG0007716	ScaffoldPosition	Modified7	1143174057	PFN1	943721389	INTERGENIC	PFN1~INTERGENIC	95	80	100	46	86	90	131	89	29	65	83	63	99
DG0007717	ScaffoldPosition	Modified7	959069035	RPL24	1014839408	INTERGENIC	RPL24~INTERGENIC	35	66	56	113	67	69	51	164	53	40	67	155	192
DG0007718	ScaffoldPosition	Modified7	959069025	RPL24	1014839408	INTERGENIC	RPL24~INTERGENIC	8	29	46	34	38	34	46	69	74	10	33	86	85
DG0007719	ScaffoldPosition	Modified7	1125670679	RTF1	1032316778	INTERGENIC	RTF1~INTERGENIC	23	22	58	48	39	26	38	45	18	46	41	37	97
DG0007720	ScaffoldPosition	Modified7	1125670192	RTF1	1032316778	INTERGENIC	RTF1~INTERGENIC	12	12	18	27	39	29	28	57	11	28	39	49	94
DG0007721	ScaffoldPosition	Modified7	935035194	EIF5B	1024903596	INTERGENIC	EIF5B~INTERGENIC	17	25	15	30	44	17	21	27	43	25	32	19	96
DG0007722	ScaffoldPosition	Modified7	935035170	EIF5B	1024903596	INTERGENIC	EIF5B~INTERGENIC	6	18	10	24	33	20	2	37	14	25	14	44	138
DG0007723	ScaffoldPosition	Modified7	1096835438	COPZ1	1009344572	INTERGENIC	COPZ1~INTERGENIC	19	5	12	83	44	27	23	146	23	27	19	89	148
DG0007724	ScaffoldPosition	Modified7	1096834844	COPZ1	1009344572	INTERGENIC	COPZ1~INTERGENIC	86	114	80	163	89	71	103	208	68	72	75	159	235
DG0007725	ScaffoldPosition	Modified7	997554246	DDX46	1021429352	INTERGENIC	DDX46~INTERGENIC	32	39	42	79	34	31	43	108	3	46	40	109	95
DG0007726	ScaffoldPosition	Modified7	997554601	DDX46	1021429352	INTERGENIC	DDX46~INTERGENIC	11	16	43	87	23	31	34	100	10	34	13	106	94
DG0007727	ScaffoldPosition	Modified7	906314384	RPS8	1031569547	INTERGENIC	RPS8~INTERGENIC	22	62	20	99	38	29	42	141	15	42	19	90	182
DG0007728	ScaffoldPosition	Modified7	906314268	RPS8	1031569547	INTERGENIC	RPS8~INTERGENIC	49	12	40	158	35	25	58	239	9	50	56	236	198
DG0007729	ScaffoldPosition	Modified7	1029840963	PSMC2	941352914	INTERGENIC	PSMC2~INTERGENIC	18	33	31	69	41	30	42	106	43	25	64	82	127
DG0007730	ScaffoldPosition	Modified7	1029841106	PSMC2	941352914	INTERGENIC	PSMC2~INTERGENIC	13	24	40	60	26	28	24	121	35	13	9	109	138
DG0007731	ScaffoldPosition	Modified7	1168112511	RPS9	1131322505	INTERGENIC	RPS9~INTERGENIC	6	14	31	50	12	13	15	114	3	8	12	65	127
DG0007732	ScaffoldPosition	Modified7	1168113167	RPS9	1131322505	INTERGENIC	RPS9~INTERGENIC	27	55	26	80	71	33	52	196	44	48	73	147	208
DG0007733	ScaffoldPosition	Modified7	1178081004	CCT8	1055466993	INTERGENIC	CCT8~INTERGENIC	3	26	10	61	9	18	12	104	13	12	5	116	143
DG0007734	ScaffoldPosition	Modified7	1178081185	CCT8	1055466993	INTERGENIC	CCT8~INTERGENIC	61	60	57	89	101	47	80	117	60	78	56	80	117
DG0007735	ScaffoldPosition	Modified7	1167015689	AP2S1	1119869746	INTERGENIC	AP2S1~INTERGENIC	33	88	90	89	121	75	53	119	61	101	53	121	152
DG0007736	ScaffoldPosition	Modified7	1167016726	AP2S1	1119869746	INTERGENIC	AP2S1~INTERGENIC	91	85	136	130	124	102	155	194	74	105	109	173	158
DG0007737	ScaffoldPosition	Modified7	1148434128	KPNB1	904964476	INTERGENIC	KPNB1~INTERGENIC	19	56	58	121	42	36	63	239	53	33	93	140	255
DG0007738	ScaffoldPosition	Modified7	1148434248	KPNB1	904964476	INTERGENIC	KPNB1~INTERGENIC	42	35	37	65	14	11	43	107	15	80	77	68	148
DG0007739	ScaffoldPosition	Modified7	1078054075	EIF3F	984184018	INTERGENIC	EIF3F~INTERGENIC	17	23	31	70	36	36	37	123	34	10	27	82	148
DG0007740	ScaffoldPosition	Modified7	1078054260	EIF3F	984184018	INTERGENIC	EIF3F~INTERGENIC	54	28	61	87	64	46	77	139	73	35	83	127	183
DG0007741	ScaffoldPosition	Modified7	1162345755	EIF3G	953471261	INTERGENIC	EIF3G~INTERGENIC	30	16	35	149	30	17	33	152	28	7	7	125	223
DG0007742	ScaffoldPosition	Modified7	1162345765	EIF3G	953471261	INTERGENIC	EIF3G~INTERGENIC	88	33	77	123	47	30	55	215	61	32	72	210	210
DG0007743	ScaffoldPosition	Modified7	932207403	SNRNP27	1074249461	INTERGENIC	SNRNP27~INTERGENIC	32	28	39	45	50	28	50	96	53	34	46	95	128
DG0007744	ScaffoldPosition	Modified7	932207236	SNRNP27	1074249461	INTERGENIC	SNRNP27~INTERGENIC	60	44	61	75	55	50	96	137	50	58	68	126	215
DG0007745	ScaffoldPosition	Modified7	1085291006	RPS3	998444770	INTERGENIC	RPS3~INTERGENIC	100	126	150	147	155	144	195	243	118	159	123	166	178
DG0007746	ScaffoldPosition	Modified7	1085291297	RPS3	998444770	INTERGENIC	RPS3~INTERGENIC	70	66	57	158	87	75	85	242	54	88	68	127	213
DG0007747	ScaffoldPosition	Modified7	938318381	IMP4	919784692	INTERGENIC	IMP4~INTERGENIC	19	26	62	87	34	24	43	141	31	26	29	95	162
DG0007748	ScaffoldPosition	Modified7	938318214	IMP4	919784692	INTERGENIC	IMP4~INTERGENIC	92	65	58	67	62	63	54	108	45	59	71	75	134
DG0007749	ScaffoldPosition	Modified7	1041266804	RPS20	996215783	INTERGENIC	RPS20~INTERGENIC	15	2	5	89	9	14	15	121	9	8	5	112	133
DG0007750	ScaffoldPosition	Modified7	1041266803	RPS20	996215783	INTERGENIC	RPS20~INTERGENIC	9	25	58	129	46	36	45	190	23	6	27	140	202
DG0007751	ScaffoldPosition	Modified7	1172333843	EIF2S2	930457037	INTERGENIC	EIF2S2~INTERGENIC	25	2	11	91	31	15	31	105	15	16	19	102	159
DG0007752	ScaffoldPosition	Modified7	1172333961	EIF2S2	930457037	INTERGENIC	EIF2S2~INTERGENIC	47	66	57	41	80	74	101	54	107	75	44	55	83
DG0007753	ScaffoldPosition	Modified7	1144568810	UBB	1109915083	INTERGENIC	UBB~INTERGENIC	80	97	79	104	126	81	99	141	99	110	98	117	130
DG0007754	ScaffoldPosition	Modified7	1144568793	UBB	1109915083	INTERGENIC	UBB~INTERGENIC	210	248	174	158	317	224	327	243	246	223	233	165	246
DG0007755	ScaffoldPosition	Modified7	933754040	USP39	1076265353	INTERGENIC	USP39~INTERGENIC	21	19	27	89	68	37	45	129	34	31	57	113	104
DG0007756	ScaffoldPosition	Modified7	933754036	USP39	1076265353	INTERGENIC	USP39~INTERGENIC	48	25	31	92	40	64	44	145	29	29	43	117	146
DG0007757	ScaffoldPosition	Modified7	1147194048	PSMB3	1003682266	INTERGENIC	PSMB3~INTERGENIC	14	19	10	132	15	12	18	163	6	15	36	120	207
DG0007758	ScaffoldPosition	Modified7	1147194027	PSMB3	1003682266	INTERGENIC	PSMB3~INTERGENIC	9	8	27	169	29	25	24	244	13	8	17	239	269
DG0007759	ScaffoldPosition	Modified7	1177793888	GABPA	1065073445	INTERGENIC	GABPA~INTERGENIC	97	61	52	98	75	69	89	176	55	89	54	111	174
DG0007760	ScaffoldPosition	Modified7	1177794368	GABPA	1065073445	INTERGENIC	GABPA~INTERGENIC	207	171	143	179	212	136	176	218	174	159	213	160	281
DG0007761	ScaffoldPosition	Modified7	1075035730	EIF3A	1133705368	INTERGENIC	EIF3A~INTERGENIC	43	27	13	72	37	20	24	133	19	13	23	113	180
DG0007762	ScaffoldPosition	Modified7	1075036296	EIF3A	1133705368	INTERGENIC	EIF3A~INTERGENIC	29	15	64	96	35	39	58	141	39	23	70	122	160
DG0007763	ScaffoldPosition	Modified7	1198462737	RBMX	958793424	INTERGENIC	RBMX~INTERGENIC	41	28	7	104	19	8	23	181	8	16	13	99	161
DG0007764	ScaffoldPosition	Modified7	1198462755	RBMX	958793424	INTERGENIC	RBMX~INTERGENIC	23	30	38	120	19	16	27	161	9	31	32	113	185
DG0007765	ScaffoldPosition	Modified7	1069503710	DDX21	1117389378	INTERGENIC	DDX21~INTERGENIC	38	50	21	111	48	27	37	138	21	51	105	127	158
DG0007766	ScaffoldPosition	Modified7	1069503101	DDX21	1117389378	INTERGENIC	DDX21~INTERGENIC	16	17	30	85	30	49	42	143	38	32	19	94	127
DG0007767	ScaffoldPosition	Modified7	1151452115	RPL38	1010075660	INTERGENIC	RPL38~INTERGENIC	55	77	76	136	88	59	100	186	77	46	62	122	125
DG0007768	ScaffoldPosition	Modified7	1151452114	RPL38	1010075660	INTERGENIC	RPL38~INTERGENIC	104	97	97	108	109	102	150	169	91	116	97	155	137
DG0007769	ScaffoldPosition	Modified7	999293838	RPS14	917570869	INTERGENIC	RPS14~INTERGENIC	11	44	18	45	19	24	12	80	15	3	4	68	93
DG0007770	ScaffoldPosition	Modified7	999294057	RPS14	917570869	INTERGENIC	RPS14~INTERGENIC	67	72	138	98	115	123	108	105	108	102	87	104	101
DG0007771	ScaffoldPosition	Modified7	1019682691	EIF3B	943930893	INTERGENIC	EIF3B~INTERGENIC	58	49	80	63	84	63	67	102	28	62	42	81	134
DG0007772	ScaffoldPosition	Modified7	1019683163	EIF3B	943930893	INTERGENIC	EIF3B~INTERGENIC	6	14	7	89	21	26	56	136	11	30	17	148	146
DG0007773	ScaffoldPosition	Modified7	929848885	SRBD1	1052633906	INTERGENIC	SRBD1~INTERGENIC	12	13	35	65	27	17	15	103	10	20	20	104	123
DG0007774	ScaffoldPosition	Modified7	929848876	SRBD1	1052633906	INTERGENIC	SRBD1~INTERGENIC	30	57	60	104	67	48	54	130	63	73	58	92	136
DG0007775	ScaffoldPosition	Modified7	925401550	RPS7	970782457	INTERGENIC	RPS7~INTERGENIC	18	22	36	89	37	36	39	125	20	12	40	112	181
DG0007776	ScaffoldPosition	Modified7	925401680	RPS7	970782457	INTERGENIC	RPS7~INTERGENIC	14	37	27	62	28	24	23	84	5	15	19	49	85
DG0007777	ScaffoldPosition	Modified7	904680605	EIF3I	1113039998	INTERGENIC	EIF3I~INTERGENIC	4	37	47	126	53	14	54	231	35	51	36	207	230
DG0007778	ScaffoldPosition	Modified7	904680899	EIF3I	1113039998	INTERGENIC	EIF3I~INTERGENIC	25	55	18	110	36	31	46	134	38	47	17	107	167
DG0007779	ScaffoldPosition	Modified7	1128294105	RPL4	994388002	INTERGENIC	RPL4~INTERGENIC	0	4	28	19	6	2	13	35	3	6	13	22	82
DG0007780	ScaffoldPosition	Modified7	1128294082	RPL4	994388002	INTERGENIC	RPL4~INTERGENIC	16	15	10	17	19	10	16	54	9	8	14	42	82
DG0007781	ScaffoldPosition	Modified7	1118825862	ERH	1098881072	INTERGENIC	ERH~INTERGENIC	55	32	43	170	30	38	56	238	31	48	58	223	294
DG0007782	ScaffoldPosition	Modified7	1118826401	ERH	1098881072	INTERGENIC	ERH~INTERGENIC	14	13	15	82	21	26	19	147	11	24	10	133	163
DG0007783	ScaffoldPosition	Modified7	1129815009	PSMA4	963487696	INTERGENIC	PSMA4~INTERGENIC	23	12	21	116	27	10	34	165	4	15	28	157	186
DG0007784	ScaffoldPosition	Modified7	1129815079	PSMA4	963487696	INTERGENIC	PSMA4~INTERGENIC	35	31	58	115	60	45	37	179	32	45	46	96	161
DG0007785	ScaffoldPosition	Modified7	998862371	TCERG1	1057501398	INTERGENIC	TCERG1~INTERGENIC	157	127	144	137	204	170	204	152	198	158	182	148	194
DG0007786	ScaffoldPosition	Modified7	998863421	TCERG1	1057501398	INTERGENIC	TCERG1~INTERGENIC	74	75	73	101	111	107	106	113	127	132	98	142	142
DG0007787	ScaffoldPosition	Modified7	1102473594	DDX54	1073964058	INTERGENIC	DDX54~INTERGENIC	41	33	23	143	43	19	35	251	27	29	37	175	214
DG0007788	ScaffoldPosition	Modified7	1102471938	DDX54	1073964058	INTERGENIC	DDX54~INTERGENIC	66	35	55	104	59	31	47	150	16	39	18	135	156
DG0007789	ScaffoldPosition	Modified7	976250762	COPS4	986377309	INTERGENIC	COPS4~INTERGENIC	50	53	51	155	64	56	78	260	64	78	56	187	281
DG0007790	ScaffoldPosition	Modified7	976250769	COPS4	986377309	INTERGENIC	COPS4~INTERGENIC	23	47	34	78	45	36	48	98	40	56	45	105	121
DG0007791	ScaffoldPosition	Modified7	1015403802	RPS12	1127528405	INTERGENIC	RPS12~INTERGENIC	18	65	47	125	33	45	30	224	26	33	54	138	148
DG0007792	ScaffoldPosition	Modified7	1015403753	RPS12	1127528405	INTERGENIC	RPS12~INTERGENIC	57	88	106	72	91	78	95	115	88	86	91	90	116
DG0007793	ScaffoldPosition	Modified7	1142164229	ZC3H18	987951377	INTERGENIC	ZC3H18~INTERGENIC	88	77	54	85	119	74	71	103	94	109	136	101	122
DG0007794	ScaffoldPosition	Modified7	1142164295	ZC3H18	987951377	INTERGENIC	ZC3H18~INTERGENIC	59	63	89	49	95	70	76	101	58	82	27	29	71
DG0007795	ScaffoldPosition	Modified7	CTRL00741	NONTARGETING	1163612791	LSM4	NONTARGETING~LSM4	33	18	29	120	34	35	26	183	5	18	41	184	253
DG0007796	ScaffoldPosition	Modified7	CTRL00741	NONTARGETING	1163612794	LSM4	NONTARGETING~LSM4	63	44	66	156	50	44	58	270	29	45	61	214	264
DG0007797	ScaffoldPosition	Modified7	CTRL00311	NONTARGETING	954733919	GNL3	NONTARGETING~GNL3	16	5	10	67	16	14	24	97	7	25	13	52	105
DG0007798	ScaffoldPosition	Modified7	CTRL00311	NONTARGETING	954734137	GNL3	NONTARGETING~GNL3	15	6	17	68	48	19	38	111	7	1	28	85	121
DG0007799	ScaffoldPosition	Modified7	CTRL00208	NONTARGETING	903486475	RPL11	NONTARGETING~RPL11	12	2	15	66	15	22	27	148	6	28	15	101	143
DG0007800	ScaffoldPosition	Modified7	CTRL00208	NONTARGETING	903486594	RPL11	NONTARGETING~RPL11	6	33	15	87	39	24	20	120	17	19	4	101	138
DG0007801	ScaffoldPosition	Modified7	CTRL00731	NONTARGETING	1148671387	PHB	NONTARGETING~PHB	10	1	13	65	16	8	21	79	4	14	35	80	74
DG0007802	ScaffoldPosition	Modified7	CTRL00731	NONTARGETING	1148671388	PHB	NONTARGETING~PHB	37	45	65	85	55	53	93	127	66	97	62	118	187
DG0007803	ScaffoldPosition	Modified7	CTRL00449	NONTARGETING	1077098532	RPLP2	NONTARGETING~RPLP2	7	9	27	67	27	28	23	142	32	45	34	107	156
DG0007804	ScaffoldPosition	Modified7	CTRL00449	NONTARGETING	1077098736	RPLP2	NONTARGETING~RPLP2	77	60	56	141	79	60	82	225	49	78	28	136	245
DG0007805	ScaffoldPosition	Modified7	CTRL00204	NONTARGETING	938003320	WDR33	NONTARGETING~WDR33	19	17	4	86	29	17	21	151	8	8	29	132	160
DG0007806	ScaffoldPosition	Modified7	CTRL00204	NONTARGETING	938003630	WDR33	NONTARGETING~WDR33	62	61	65	91	83	46	74	106	37	35	54	90	188
DG0007807	ScaffoldPosition	Modified7	CTRL00542	NONTARGETING	1057734937	NCBP1	NONTARGETING~NCBP1	11	32	29	82	26	23	30	141	25	34	26	94	150
DG0007808	ScaffoldPosition	Modified7	CTRL00542	NONTARGETING	1057735374	NCBP1	NONTARGETING~NCBP1	32	40	25	102	45	52	42	128	57	61	33	105	123
DG0007809	ScaffoldPosition	Modified7	CTRL00006	NONTARGETING	923604459	TBCE	NONTARGETING~TBCE	125	116	146	118	188	158	158	137	167	126	213	121	162
DG0007810	ScaffoldPosition	Modified7	CTRL00006	NONTARGETING	923602393	TBCE	NONTARGETING~TBCE	48	52	90	65	83	55	128	83	63	42	73	50	96
DG0007811	ScaffoldPosition	Modified7	CTRL00277	NONTARGETING	1029493410	SRRT	NONTARGETING~SRRT	38	21	34	57	26	22	16	104	14	15	23	89	83
DG0007812	ScaffoldPosition	Modified7	CTRL00277	NONTARGETING	1029493591	SRRT	NONTARGETING~SRRT	40	31	19	84	56	33	42	134	19	25	53	92	174
DG0007813	ScaffoldPosition	Modified7	CTRL00510	NONTARGETING	944242742	HSPE1	NONTARGETING~HSPE1	8	14	27	41	6	15	12	87	14	19	20	60	136
DG0007814	ScaffoldPosition	Modified7	CTRL00510	NONTARGETING	944242745	HSPE1	NONTARGETING~HSPE1	4	12	5	59	8	4	14	87	7	13	15	82	134
DG0007815	ScaffoldPosition	Modified7	CTRL00773	NONTARGETING	966872366	PSMD2	NONTARGETING~PSMD2	27	28	60	72	42	35	41	158	20	55	15	187	146
DG0007816	ScaffoldPosition	Modified7	CTRL00773	NONTARGETING	966872748	PSMD2	NONTARGETING~PSMD2	8	8	6	61	34	11	17	122	5	15	18	68	151
DG0007817	ScaffoldPosition	Modified7	CTRL00683	NONTARGETING	923734896	HEATR1	NONTARGETING~HEATR1	43	51	23	65	32	25	30	96	48	26	32	79	257
DG0007818	ScaffoldPosition	Modified7	CTRL00683	NONTARGETING	923735578	HEATR1	NONTARGETING~HEATR1	37	25	27	61	31	31	55	90	5	13	27	86	129
DG0007819	ScaffoldPosition	Modified7	CTRL00749	NONTARGETING	904085819	RPA2	NONTARGETING~RPA2	18	23	26	47	20	17	17	84	8	1	8	57	91
DG0007820	ScaffoldPosition	Modified7	CTRL00749	NONTARGETING	904085811	RPA2	NONTARGETING~RPA2	19	42	28	145	43	26	34	153	26	11	13	130	192
DG0007821	ScaffoldPosition	Modified7	CTRL00175	NONTARGETING	1147789207	RPL27	NONTARGETING~RPL27	49	66	18	115	78	39	64	210	32	21	23	174	236
DG0007822	ScaffoldPosition	Modified7	CTRL00175	NONTARGETING	1147788663	RPL27	NONTARGETING~RPL27	18	16	31	59	27	22	29	101	14	16	44	73	126
DG0007823	ScaffoldPosition	Modified7	CTRL00320	NONTARGETING	1006312792	RPS18	NONTARGETING~RPS18	23	11	30	53	20	14	21	84	15	4	27	73	116
DG0007824	ScaffoldPosition	Modified7	CTRL00320	NONTARGETING	1006313200	RPS18	NONTARGETING~RPS18	41	50	50	204	51	35	67	274	49	37	34	196	283
DG0007825	ScaffoldPosition	Modified7	CTRL00316	NONTARGETING	1143668510	RPL26	NONTARGETING~RPL26	21	21	34	56	26	17	18	96	25	22	5	56	130
DG0007826	ScaffoldPosition	Modified7	CTRL00316	NONTARGETING	1143668526	RPL26	NONTARGETING~RPL26	23	17	72	130	21	14	39	196	6	19	32	136	287
DG0007827	ScaffoldPosition	Modified7	CTRL00901	NONTARGETING	1161384366	EEF2	NONTARGETING~EEF2	5	9	11	45	21	9	12	74	14	34	13	56	305
DG0007828	ScaffoldPosition	Modified7	CTRL00901	NONTARGETING	1161384218	EEF2	NONTARGETING~EEF2	3	6	23	40	5	19	19	72	7	9	24	67	195
DG0007829	ScaffoldPosition	Modified7	CTRL00890	NONTARGETING	906340726	EIF2B3	NONTARGETING~EIF2B3	28	28	9	92	33	15	42	137	23	20	60	84	154
DG0007830	ScaffoldPosition	Modified7	CTRL00890	NONTARGETING	906336992	EIF2B3	NONTARGETING~EIF2B3	13	2	2	49	7	6	17	77	3	25	2	65	101
DG0007831	ScaffoldPosition	Modified7	CTRL00054	NONTARGETING	1051655581	RPS6	NONTARGETING~RPS6	57	7	69	104	52	37	42	183	18	77	17	139	225
DG0007832	ScaffoldPosition	Modified7	CTRL00054	NONTARGETING	1051655566	RPS6	NONTARGETING~RPS6	12	11	19	105	25	21	16	101	10	18	11	104	120
DG0007833	ScaffoldPosition	Modified7	CTRL00161	NONTARGETING	1154994009	SNRPD1	NONTARGETING~SNRPD1	34	33	48	124	33	29	36	208	32	24	20	142	274
DG0007834	ScaffoldPosition	Modified7	CTRL00161	NONTARGETING	1154994722	SNRPD1	NONTARGETING~SNRPD1	1	9	20	57	16	3	30	82	2	13	36	51	98
DG0007835	ScaffoldPosition	Modified7	CTRL00757	NONTARGETING	1200057466	HAUS7	NONTARGETING~HAUS7	32	25	50	110	51	44	56	143	41	35	53	123	171
DG0007836	ScaffoldPosition	Modified7	CTRL00757	NONTARGETING	1200057471	HAUS7	NONTARGETING~HAUS7	31	38	55	54	67	59	78	77	75	60	62	80	121
DG0007837	ScaffoldPosition	Modified7	CTRL00678	NONTARGETING	1056169954	HNRNPK	NONTARGETING~HNRNPK	19	4	14	139	35	17	15	163	8	21	9	153	347
DG0007838	ScaffoldPosition	Modified7	CTRL00678	NONTARGETING	1056170093	HNRNPK	NONTARGETING~HNRNPK	4	23	19	53	23	19	19	91	16	24	5	49	139
DG0007839	ScaffoldPosition	Modified7	CTRL00712	NONTARGETING	1139932010	SF3B3	NONTARGETING~SF3B3	59	116	78	130	94	94	88	209	62	78	126	163	244
DG0007840	ScaffoldPosition	Modified7	CTRL00712	NONTARGETING	1139934070	SF3B3	NONTARGETING~SF3B3	26	30	6	163	44	41	32	225	14	34	62	219	249
DG0007841	ScaffoldPosition	Modified7	CTRL00232	NONTARGETING	1074131602	SMC3	NONTARGETING~SMC3	12	18	19	32	11	19	28	52	12	5	26	39	67
DG0007842	ScaffoldPosition	Modified7	CTRL00232	NONTARGETING	1074131487	SMC3	NONTARGETING~SMC3	32	40	42	65	38	36	40	139	18	37	28	93	129
DG0007843	ScaffoldPosition	Modified7	CTRL00946	NONTARGETING	1064237175	PRPF18	NONTARGETING~PRPF18	71	113	122	171	168	101	156	241	115	137	115	142	209
DG0007844	ScaffoldPosition	Modified7	CTRL00946	NONTARGETING	1064239348	PRPF18	NONTARGETING~PRPF18	34	37	46	64	47	57	58	85	48	48	33	62	122
DG0007845	ScaffoldPosition	Modified7	CTRL00656	NONTARGETING	967797954	OPA1	NONTARGETING~OPA1	111	136	182	114	273	147	218	183	174	158	168	83	193
DG0007846	ScaffoldPosition	Modified7	CTRL00656	NONTARGETING	967799738	OPA1	NONTARGETING~OPA1	84	90	101	58	106	69	82	108	45	125	131	105	153
DG0007847	ScaffoldPosition	Modified7	CTRL00123	NONTARGETING	1013442099	CDC40	NONTARGETING~CDC40	28	37	28	86	95	51	82	92	57	55	65	66	161
DG0007848	ScaffoldPosition	Modified7	CTRL00123	NONTARGETING	1013444593	CDC40	NONTARGETING~CDC40	20	47	49	88	35	40	56	146	9	65	62	124	131
DG0007849	ScaffoldPosition	Modified7	CTRL00068	NONTARGETING	1142845697	PAFAH1B1	NONTARGETING~PAFAH1B1	11	24	23	46	17	11	24	81	6	14	20	87	86
DG0007850	ScaffoldPosition	Modified7	CTRL00068	NONTARGETING	1142845696	PAFAH1B1	NONTARGETING~PAFAH1B1	27	36	13	140	28	20	41	170	7	29	25	194	199
DG0007851	ScaffoldPosition	Modified7	CTRL00655	NONTARGETING	997987926	ETF1	NONTARGETING~ETF1	12	34	24	23	28	15	37	71	30	15	15	71	182
DG0007852	ScaffoldPosition	Modified7	CTRL00655	NONTARGETING	997987181	ETF1	NONTARGETING~ETF1	18	14	13	72	16	26	28	151	22	26	34	132	166
DG0007853	ScaffoldPosition	Modified7	CTRL00929	NONTARGETING	966403761	ACTL6A	NONTARGETING~ACTL6A	6	25	21	116	27	18	16	172	15	15	25	121	152
DG0007854	ScaffoldPosition	Modified7	CTRL00929	NONTARGETING	966404603	ACTL6A	NONTARGETING~ACTL6A	13	45	39	176	45	44	34	235	42	10	23	149	229
DG0007855	ScaffoldPosition	Modified7	CTRL00490	NONTARGETING	1149616605	SRSF1	NONTARGETING~SRSF1	15	31	26	120	33	25	31	157	24	35	20	199	250
DG0007856	ScaffoldPosition	Modified7	CTRL00490	NONTARGETING	1149616599	SRSF1	NONTARGETING~SRSF1	16	0	43	53	14	6	23	83	7	16	34	84	96
DG0007857	ScaffoldPosition	Modified7	CTRL00370	NONTARGETING	1200279693	DKC1	NONTARGETING~DKC1	17	85	35	109	74	56	83	139	32	69	39	111	166
DG0007858	ScaffoldPosition	Modified7	CTRL00370	NONTARGETING	1200279801	DKC1	NONTARGETING~DKC1	43	43	57	93	62	39	57	167	50	67	57	121	135
DG0007859	ScaffoldPosition	Modified7	CTRL00585	NONTARGETING	999333895	RBM22	NONTARGETING~RBM22	24	11	13	46	12	4	8	55	20	3	23	82	86
DG0007860	ScaffoldPosition	Modified7	CTRL00585	NONTARGETING	999333719	RBM22	NONTARGETING~RBM22	34	23	68	58	42	53	42	106	13	40	32	101	184
DG0007861	ScaffoldPosition	Modified7	CTRL00761	NONTARGETING	1165849955	HNRNPL	NONTARGETING~HNRNPL	64	35	59	61	24	35	25	97	26	21	26	84	129
DG0007862	ScaffoldPosition	Modified7	CTRL00761	NONTARGETING	1165849399	HNRNPL	NONTARGETING~HNRNPL	72	74	77	95	116	90	155	183	111	104	165	125	148
DG0007863	ScaffoldPosition	Modified7	CTRL00804	NONTARGETING	1165489445	POLR2I	NONTARGETING~POLR2I	6	19	22	123	16	16	23	106	6	18	9	104	191
DG0007864	ScaffoldPosition	Modified7	CTRL00804	NONTARGETING	1165489414	POLR2I	NONTARGETING~POLR2I	7	19	44	77	18	17	15	109	17	2	10	99	152
DG0007865	ScaffoldPosition	Modified7	CTRL00917	NONTARGETING	962858903	COPB2	NONTARGETING~COPB2	18	10	16	120	18	26	24	167	43	21	10	145	184
